Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Moxy Bucharest Old Town,Bucharest,English,English(Italian),The hotel decor was somewhat modern and the location is decent with many attractions within walking distance.,"Despite the relatively modern decor, the comfort was pretty minimal with inadequate room amenities like no coffee making facilities. The in-room temperature control was faulty and could not keep the room warm enough during the wintery nights. The front desk staff was unsympathetic and unapologetic when the issue was reported. Lastly, the breakfast served was quite ordinary with a lack of variety and fresh produce.",4,NEG
Moxy Bucharest Old Town,Bucharest,English,Romanian,"The location of the hotel was very central in the old town, the decor was modern and stylish.","Our room was near the elevator which was very noisy during the night. Furthermore, the TV in the room did not work and although we reported it to the front desk, it was not fixed during our stay. The breakfast was also lacking in choice and quality.",4,NEG
"The Marmorosch Bucharest, Autograph Collection",Bucharest,English,English(French),"Clean, spacious rooms and stunning city views. The staff was incredibly helpful, offering local tips and quick check-in/check-out services. Food at breakfast was fresh and varied, offering a great start to the day. Its proximity to public transport links was an added bonus.","Not many cons, but the hotel could use some updating in the more public areas.",8,POS
"The Marmorosch Bucharest, Autograph Collection",Bucharest,English,Chinese,This hotel was absolutely stunning with excellent service and an amazing location in the heart of Bucharest. The rooms were beautifully decorated and the food was outstanding.,"A minor downside was that the hotel didn't have a swimming pool, otherwise everything was perfect.",8,POS
"The Marmorosch Bucharest, Autograph Collection",Bucharest,English,English(French),"I found The Marmorosch Bucharest, Autograph Collection simply exquisite. The rooms were notably spacious and elegantly decorated, making me feel immediately at home. The service was spot-on, with staff members being amicable yet professional. The location is unmatched, allowing easy access to the alluring attractions of Bucharest. The eateries in and around the hotel served a variety of mouthwatering dishes that are sure to please any food lover. The unique charm of this hotel truly enriched my stay in Bucharest.","While I had a marvelous stay overall, I will note that the cost per night was rather steep.",9,POS
"The Marmorosch Bucharest, Autograph Collection",Bucharest,English,English(Chinese),"This hotel is simply stunning - from the beautiful lobby, to the very well decorated rooms. The quality of the bed was outstanding and the shower was fantastic. The level of finishing and luxury was very high. The staff was incredibly friendly and accommodating. The location also cannot be beaten - you're within a short walk to the Old Town area with plenty of sightseeing opportunities and a smorgasbord of restaurants to choose from. The breakfast was fabulous with an extensive selection of hot and cold items. Simply put, it was one of the most memorable hotel experiences I've had in ages.",Nothing significant to mention. All was well taken care off.,9,POS
"The Marmorosch Bucharest, Autograph Collection",Bucharest,English,Spanish,"The Marmorosch Bucharest, Autograph Collection is an exquisite hotel, set in the heart of Bucharest. The rooms were marvelously designed and well-equipped with a luxury touch. The helpful staff had elevated the stay to another level with their exceptional service. Various dining options in the hotel had made our culinary journey remarkable.","As with any major city, the noise can be a little bothersome but this was to be expected. Nonetheless, the positives far outweigh it.",8,POS
"The Marmorosch Bucharest, Autograph Collection",Bucharest,English,English(German),The property's exterior is well-maintained and the concierge was friendly,"The rooms were dated and the carpet seemed old and unclean. The air conditioning system was noisy and inefficient. The room service meals were overpriced and of poor quality, with the food being cold when served. I also experienced poor WiFi connectivity throughout my stay, which was a major inconvenience for my business meetings.",2,NEG
"The Marmorosch Bucharest, Autograph Collection",Bucharest,English,German,Centrally located. Beautiful building.,"The room was far from clean. Staff were unfriendly and unresponsive to complaints. The lack of in-room amenities, such as coffee and tea making facilities, was disappointing. I wouldn’t recommend this hotel if cleanliness and good customer service are important to you.",3,NEG
"The Marmorosch Bucharest, Autograph Collection",Bucharest,English,Russian,The location is convenient and the building itself is historic and pleasant to look at.,"The service was unfortunately lacking, there was no phone in the room to get hold of housekeeping or room service, the amenities were not up to the mark for a hotel claiming such high standards, the food was mediocre, and it was extremely noisy due to nearby construction work.",3,NEG
"The Marmorosch Bucharest, Autograph Collection",Bucharest,English,Romanian,The hotel facilities looked great and the location was in the heart of the city.,"Unfortunately, the hotel service was not as expected. The rooms were not as clean as expected, and the food was below average compared to other hotels in the area. The prices were also quite high, considering the provided services.",4,NEG
"The Marmorosch Bucharest, Autograph Collection",Bucharest,English,English(Italian),"The location of the hotel is quite convenient, being in the city center and close to a lot of sights and restaurants.","My stay at The Marmorosch Bucharest was quite disappointing. The room did not meet my expectations, especially considering the price. It lacked proper lighting and made the room feel dark and uninviting. The construction happening nearby was a nightmare, causing noise early in the morning and making it impossible to rest properly. Lastly, the service was lacking. Staff members seemed uninterested, didn't properly resolve issues and simply lacked the friendliness you'd expect at a hotel of this reputation. ",3,NEG
