Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Hotel Duke Romana,Bucharest,Romanian,Russian,"Un hotel foarte pozitiv, cu un personal extraordinar de prietenos și de ajutor. Camerele au fost curate și confortabile, iar micul dejun a fost excelent. Poziția centrală a hotelului este ideală pentru explorarea Bucureștiului.","Internetul era uneori puțin instabil. De asemenea, aș fi apreciat mai multe opțiuni vegetariene la micul dejun.",9,POS
Hotel Duke Romana,Bucharest,Romanian,English(Italian),"Foarte placut surprins de atitudinea personalului, de curatenie si locatia centrala.
Camera a fost spatioasa si bine organizata.
Mancarea a fost, de asemenea, excelenta.",nan,9,POS
Hotel Duke Romana,Bucharest,Romanian,English(German),Hotelul Duke Romana este cu adevărat un loc minunat pentru a sta când vizitezi București. Personalul este prietenos și mereu gata să te ajute. Camerele sunt spațioase și bine întreținute. Am avut un sejur foarte plăcut aici și cu siguranță voi reveni.,Nu am avut niciun aspect negativ de semnalat.,10,POS
Hotel Duke Romana,Bucharest,Romanian,Romanian,"Locatia este centrala, aproape de statiile de metrou si de cele mai importante obiective turistice.","Din pacate, am avut mai multe nemultumiri cu privire la acest hotel. In primul rand, camera nu era curata asa cum mi-as fi dorit, iar lenjeria parea ca nu a fost schimbata. De asemenea, am avut probleme cu apa calda - nu aveam constant, ceea ce a fost foarte neplacut. Personalul nu a fost foarte amabil si nu se parea ca se straduieste sa rezolve problemele. Micul dejun a fost destul de slab si nu a oferit multe optiuni. Nu pot sa zic ca am avut o experienta foarte placuta.",3,NEG
Hotel Duke Romana,Bucharest,Romanian,Turkish,Personalul fost amabil si prompt,"Patul nu este confortabil, iar aerul conditionat functioneaza cu dificultate. Micul dejun este foarte slab, iar calitatea mancarii dezamagitoare",4,NEG
Hotel Duke Romana,Bucharest,Romanian,Spanish,"Locatie buna, aproape de centrul orasului.","Serviciul este lent si neprofesionist. Conditii nepotrivite, camera era murdara si anosta. Nu recomand acest hotel.",3,NEG
Hotel Duke Romana,Bucharest,Romanian,Russian,Locația hotelului este bună,Camera era murdară și mobilierul era vechi și deteriorat. Serviciul a fost slab și micul dejun a fost dezamăgitor. Nu aș recomanda acest hotel.,2,NEG
Hotel Duke Romana,Bucharest,Romanian,Russian,amplasamentul aproape de centrul orasului si amabilitatea personalului de la receptie,"camerele sunt invechite, de multe ori curatenia este superficiala, mesele nu sunt asa de diverse si bine gatite, iar atmosfera este destul de rece. Nu as recomanda acest hotel altor turisti.",4,NEG
Hotel Duke Romana,Bucharest,Romanian,Russian,"Personalul este amabil, însă acesta este singurul avantaj pe care îl are acest hotel.","Cameră mică, cu mobilier vechi și pat incomod. Aer condiționat insuficient pentru dimensiunea camerei. Baia este foarte mică, aproape înghesuită. Am avut parte de un mic dejun sărac și neregulat, iar calitatea mâncării a fost sub așteptări.",4,NEG
Hotel Duke Romana,Bucharest,Romanian,English(German),Localizarea centrală,"Camerele suferă de lipsa mentenanţei, este murdar, serviciul este slab și micul dejun este mediocru.",3,NEG
Hotel Duke Romana,Bucharest,Romanian,English(French),Am fost impresionată de localizarea centrală a hotelului și de politetea personalului,"Din păcate, camera în care am stat avea mai multe probleme. Patul nu a fost confortabil și m-am trezit cu dureri de spate în fiecare dimineață. De asemenea, curățenia lăsa mult de dorit și pereții păreau a fi cu adevărat subțiri, auzind zgomotele din camerele vecine. A fost o experiență nesatisfăcătoare care a umbrit complet aspectele pozitive ale sejurului meu.",3,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Italian),Un lucru pozitiv a fost localizarea hotelului - situat în apropiere de centrul orașului.,M-am confruntat cu multe probleme la Hotelul Duke Romana. Prima problema a fost igiena - lenjeria de pat nu era curată și camerele nu erau suficient de curate. Serviciul a fost încețoșat și angajații păreau nepăsători la întrebările și cererile mele. Micul dejun a fost de asemenea o dezamăgire - opțiunile erau limitate și nu prea apetisante.,2,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Turkish),"Locatia este buna, aproape de centrul orasului si de majoritatea punctelor de interes.","Camera oferita avea probleme cu igiena, lenjeria nu era curata si era un miros neplacut. Serviciul de la restaurant a fost de asemenea sub medie, mancarea ajungea rece si chelnerii nu erau amabili. Internetul a fost instabil pe tot parcursul sejurului",4,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Chinese),"Localizarea este buna, in apropiere de centrul orasului.","Camera era murdara, lenjeria patului parea ca nu a fost schimbata. Personalul nu a fost atat de politicos si nu a reusit sa rezolve problemele pe care le-am sesizat. Micul dejun a fost dezamagitor.",4,NEG
Hotel Duke Romana,Bucharest,Romanian,Russian,Locația centrală,Camerele sunt mici și lipsesc facilități esențiale precum un fier de călcat sau un uscător de păr. Personalul nu a fost foarte amabil și receptiv la solicitările mele.,3,NEG
Hotel Duke Romana,Bucharest,Romanian,Italian,Mic dejun bine și personal prietenos,"Ferestrele care nu se închid bine, mizerie în cameră și prețuri exagerate pentru servicii suplimentare",3,NEG
Hotel Duke Romana,Bucharest,Romanian,Romanian,"Hotelul are o locație centrală, aproape de centrul orașului.","Micul dejun a fost foarte sărac și fară varietate, camerele par a fi vechi și amenajarea este depășită. Am avut probleme cu apa caldă și nu mi s-a parut ca personalul este prea solocit ca să rezolve problema.",3,NEG
Hotel Duke Romana,Bucharest,Romanian,Chinese,Apropierea de centrul orasului,"Camera a fost neplacut de mica, aerul conditionat nu a functionat bine si micul dejun a fost slab cu o selectie limitata de produse. Personalul nepoliticos.",4,NEG
Hotel Duke Romana,Bucharest,Romanian,Korean,Personalul a fost amabil,Camerele sunt mici și învechite. Micul dejun a fost foarte sărac și neîngrijit,4,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Spanish),Hotelul este situat într-o zonă bună a orașului. Dușul a avut presiune bună a apei.,"Camera a fost cu adevărat murdară și părea vechi. Mobilierul era uzat și părea că nu a fost actualizat de ani de zile. Café lung, care ar fi trebuit să fie inclus, a fost taxat suplimentar.",4,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Chinese),"Amplasarea hotelului este bună, în centrul orașului","Serviciul a fost dezamăgitor, iar condițiile din cameră nu au fost la standardul promis. În plus, zgomotul stradal era extrem de deranjant în timpul nopții.",3,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Romanian),Camera decenta si papucii de casa au fost un plus.,"Amplasarea hotelului este intr-o zona zgomotoasa. Mirosul de vechi persista in camere. Micul dejun lasa de dorit in privinta calitatii si diversitatii produselor. Nu funcționa bine aerul condiționat, iar Wifi-ul era foarte slab.",4,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Spanish),"Amplasarea hotelului este destul de bună, aproape de centrul orașului.","Din păcate, experiența mea la hotelul Duke Romana a fost departe de a fi plăcută. Camera era foarte murdară, cu praf vizibil și tavane cu mucegai. Mobilierul era vechi și degradat, iar patul era inconfortabil. Wi-Fi-ul a fost foarte slab, aproape imposibil de utilizat pentru orice fel de navigare. Am avut, de asemenea, probleme cu apa caldă care nu era disponibilă constant, ceea ce a făcut dușul o experiență neplăcută. Serviciul a fost dezamăgitor, cu personal nepoliticos și neajutorător. Micul dejun oferit era sub-par, cu opțiuni limitate și de calitate scăzută.",3,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Chinese),"Amplasarea este relativ buna, aproape de centru si cu acces rapid la transportul public.","Nota foarte mica pentru curatenie. Patura si pernele au miros neplacut. Peretii camerei prezinta urme de murdarie si rugina. Pe timpul noptii, zgomotul de la trafic si de la ceilalti oaspeti este destul de deranjant. Pe langa asta, in ciuda cererii prealabile pentru un pat matrimonial, s-au oferit doar 2 paturi mici. Serviciul clienti este slab, necesita imbunatatiri semnificative.",3,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Korean),"Fiind localizat foarte central, accesul la principalele atracții turistice este ușor.","Ambianța a fost groaznică, iar serviciile hotelului absolut dezastruoase. Camera era insalubră și zgomotoasă. Pe vara am fost, se pare, cea mai norocoasă persoana din lume. Am primit o cameră murdară, cu aer condiționat defect. Am stat cu geamul deschis, dar este extrem de zgomotos. Baia in nici un caz nu merita titlul de 'baie'. Nu a fost nici un fel de curatenie. Am fost la recepție și i-am avertizat. Nu avea cum sa nu stie, totul era neschimbat. Foarte dezamăgitor.",2,NEG
Hotel Duke Romana,Bucharest,Romanian,Korean,"Locatia este buna, chiar langa centrul vechi","Camera a fost foarte mică, iar curățenia lasă mult de dorit. Personalul nu a fost foarte amabil.",4,NEG
Hotel Duke Romana,Bucharest,Romanian,Chinese,"Locaţia este bună, lângă staţia de metrou Romana.","Camera era destul de murdară. Baia avea un miros puternic de mucegai, iar personalul nu era suficient de atent la detalii. Mobilierul era deteriorat şi avea nevoie de reparaţii.",3,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Russian),Amplasarea centrală a hotelului.,"Camera era murdară, mobilierul vechi și deteriorat, iar personalul a fost neprietenos. Timpul de așteptare la check-in a fost mult prea lung și micul dejun nu a fost pe măsura așteptărilor. Nu aș putea recomanda acest hotel altor turiști.",2,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Spanish),"Locația este centrală, aproape de metrou și alte mijloace de transport.","Camera era mizerabilă și murdară, personalul nepoliticos și neprofesionist. La fel, micul dejun era foarte slab și lipsit de varietate.",3,NEG
Hotel Duke Romana,Bucharest,Romanian,English(Turkish),"Amplasarea hotelului este un real avantaj, fiind aproape de centrul orasului.","Camera lasa mult de dorit. Patul a fost neconfortabil, iar lenjeria parea uzata. Baia avea nevoie de renovare, iar apa calda lipseau cea mai mare parte a timpului. Personalul nu a fost prea prietenos sau disponibil. A fost o dezamagire.",3,NEG
Hotel Duke Romana,Bucharest,Romanian,Turkish,Ubicatia hotelului,"Personal nepoliticos si neajutorator. Conditii de cazare nepotrivite. Camera nu a fost curatata corespunzator, baia mirosind urat. Mancarea a fost mediocra, fara varietate si proaspata. Zgomotul din camera a fost infernal, nu am putut sa dorm bine niciodata.",2,NEG
Orhideea Residence & Spa,Bucharest,Romanian,English(German),M-a impresionat curățenia și personalul foarte amabil. Camerele sunt spațioase și bine amenajate. Cea mai bună parte a fost spa-ul care a fost inclus în preț. Un loc excelent pentru relaxare.,"Singurul inconvenient a fost mâncarea de la restaurant care putea fi un pic mai variată, dar în rest a fost totul foarte bine.",9,POS
Orhideea Residence & Spa,Bucharest,Romanian,English(Russian),"Locația este fantastică, camera era impecabil de curată, iar personalul extrem de amabil și gata să ajute la orice oră. Spa-ul este, de asemenea, foarte relaxant și bine întreținut.",Nici unul.,9,POS
Orhideea Residence & Spa,Bucharest,Romanian,Korean,"Ne-a plăcut absolut totul despre Orhideea Residence & Spa. De la serviciul prietenos la spațiile de cazare luxoase, totul a fost de top!",Nu am nimic de criticat,10,POS
Orhideea Residence & Spa,Bucharest,Romanian,Romanian,"Locația este excelentă, apropo de centrul orașului. Camera era foarte curată și comfortabilă. Personalul a fost foarte amabil și serviciul de spa a fost relaxant și curat.","Micul dejun era acceptabil, dar nu foarte variat. Dar cu siguranță nu a distrus experiența positivă.",8,POS
Orhideea Residence & Spa,Bucharest,Romanian,English(Chinese),"Camerele sunt spațioase, cu o priveliște foarte frumoasă asupra orașului. Personalul este amabil și întotdeauna gata să ajute. Facilitățile de spa sunt de asemenea impresionante.",Ar putea să îmbunătățească varietatea opțiunilor pentru micul dejun.,8,POS
Orhideea Residence & Spa,Bucharest,Romanian,English(Italian),"Cazarea la Orhideea Residence & Spa din București a fost un real deliciu. Am fost impresionat în primul rând de personalul prietenos și serviabil, dispus întotdeauna să mă ajute cu informații și să îmi satisfacă cererile. Camerele sunt spațioase, luminoase și extrem de curate, iar paturile confortabile asigură un somn odihnitor. Pe lângă toate acestea, spa-ul hotelului este uimitor cu o varietate de servicii și facilități, ideal pentru relaxare după o zi agitată în oraș.","Singurul dezavantaj pe care l-am găsit este că zona înconjurătoare este destul de aglomerată și zgomotoasă, dar izolarea fonică bună a camerelor compensează acest aspect.",8,POS
Orhideea Residence & Spa,Bucharest,Romanian,English(Korean),"Design-ul hotelului, spa-ul larg și variat, și serviciul prietenos al personalului au făcut sejurul adevărat plăcut.",Locația este un pic departe de centrul orașului. Ar putea fi dificil de ajuns fără un vehicul propriu.,7,POS
Orhideea Residence & Spa,Bucharest,Romanian,English(French),"Hotelul Orhideea Residence & Spa este o adevărată oază de relaxare în centrul Bucureștiului. Camerele sunt spațioase, curate și confortabile. Personalul este foarte atent și politicos. Spa-ul este deosebit, cu o varietate mare de saune și piscine, iar serviciile oferite la spa sunt pur și simplu magnifice. Bucătăria îndeplinește cele mai înalte standarde, cu o gamă largă de alegeri pentru mic dejun.","Singurul dezavantaj a fost faptul că internetul a fost puțin lent în camera mea, dar acesta a fost un mic inconvenient în comparație cu toate aspectele pozitive ale șederii mele.",9,POS
